recall,precision
1.,0.01373283395755306
1,0.023579849946409433
1,0.02359249329758713
1,0.023605150214592276
1,0.023617820719269995
1,0.023630504833512353
1,0.023643202579258463
1,0.023655913978494623
1,0.023668639053254437
1,0.023681377825618945
1,0.023694130317716746
1,0.023706896551724137
1,0.02371967654986523
1,0.023732470334412083
1,0.023745277927684834
1,0.023758099352051837
1,0.02377093462992977
1,0.023783783783783784
1,0.023796646836127637
1,0.023809523809523808
1,0.023822414726583648
1,0.023835319609967497
1,0.023848238482384824
1,0.02386117136659436
1,0.02387411828540423
1,0.023887079261672096
1,0.023900054318305268
1,0.02391304347826087
1,0.02392604676454595
1,0.023939064200217627
1,0.023952095808383235
1,0.023965141612200435
1,0.023978201634877384
1,0.023991275899672846
1,0.024004364429896344
1,0.024017467248908297
1,0.02403058438012015
1,0.024043715846994537
1,0.02405686167304538
1,0.024070021881838075
1,0.0240831964969896
1,0.024096385542168676
1,0.02410958904109589
1,0.02412280701754386
1,0.024136039495337356
1,0.024149286498353458
1,0.02416254805052169
1,0.024175824175824177
1,0.024189114898295765
1,0.0242024202420242
1,0.024215740231150248
1,0.024229074889867842
1,0.024242424242424242
1,0.024255788313120176
1,0.024269167126309985
1,0.024282560706401765
1,0.024295969077857537
1,0.02430939226519337
1,0.024322830292979547
1,0.024336283185840708
1,0.024349750968456003
1,0.024363233665559248
1,0.02437673130193906
1,0.024390243902439025
1,0.024403771491957847
1,0.0244173140954495
1,0.024430871737923375
1,0.024444444444444446
1,0.024458032240133407
1,0.024471635150166853
1,0.02448525319977741
1,0.024498886414253896
1,0.024512534818941504
1,0.024526198439241916
1,0.024539877300613498
1,0.024553571428571428
1,0.024567280848687884
1,0.024581005586592177
1,0.024594745667970933
1,0.024608501118568233
1,0.024622271964185788
1,0.02463605823068309
1,0.02464985994397759
1,0.02466367713004484
1,0.024677509814918678
1,0.024691358024691357
1,0.024705221785513758
1,0.024719101123595506
1,0.02473299606520517
1,0.024746906636670417
1,0.024760832864378166
1,0.024774774774774775
1,0.024788732394366197
1,0.02480270574971815
1,0.024816694867456288
1,0.024830699774266364
1,0.024844720496894408
1,0.024858757062146894
1,0.0248728094968909
1,0.024886877828054297
1,0.02490096208262592
1,0.02491506228765572
1,0.024929178470254956
1,0.024943310657596373
1,0.024957458876914352
1,0.024971623155505107
1,0.02498580352072686
1,0.025
1,0.025014212620807278
1,0.02502844141069397
1,0.02504268639726807
1,0.025056947608200455
1,0.02507122507122507
1,0.02508551881413911
1,0.025099828864803195
1,0.02511415525114155
1,0.025128498001142203
1,0.025142857142857144
1,0.025157232704402517
1,0.02517162471395881
1,0.025186033199771037
1,0.025200458190148912
1,0.02521489971346705
1,0.02522935779816514
1,0.025243832472748137
1,0.02525832376578645
1,0.02527283170591614
1,0.02528735632183908
1,0.025301897642323174
1,0.02531645569620253
1,0.025331030512377662
1,0.02534562211981567
1,0.025360230547550433
1,0.025374855824682813
1,0.025389497980380843
1,0.025404157043879907
1,0.025418833044482957
1,0.025433526011560695
1,0.025448235974551765
1,0.02546296296296296
1,0.025477707006369428
1,0.02549246813441483
1,0.025507246376811593
1,0.025522041763341066
1,0.025536854323853744
1,0.025551684088269456
1,0.02556653108657757
1,0.02558139534883721
1,0.025596276905177427
1,0.025611175785797437
1,0.0256260920209668
1,0.02564102564102564
1,0.02565597667638484
1,0.025670945157526253
1,0.02568593111500292
1,0.02570093457943925
1,0.02571595558153127
1,0.025730994152046785
1,0.025746050321825628
1,0.02576112412177986
1,0.025776215582893967
1,0.02579132473622509
1,0.025806451612903226
1,0.025821596244131457
1,0.025836758661186142
1,0.025851938895417155
1,0.02586713697824809
1,0.02588235294117647
1,0.025897586815773983
1,0.02591283863368669
1,0.02592810842663524
1,0.025943396226415096
1,0.025958702064896755
1,0.025974025974025976
1,0.02598936798582398
1,0.026004728132387706
1,0.026020106445890007
1,0.02603550295857988
1,0.02605091770278271
1,0.026066350710900472
1,0.026081802015411975
1,0.02609727164887307
1,0.026112759643916916
1,0.026128266033254157
1,0.026143790849673203
1,0.026159334126040427
1,0.026174895895300417
1,0.02619047619047619
1,0.026206075044669448
1,0.026221692491060787
1,0.02623732856290996
1,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9772727272727273,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.026252983293556086
0.9545454545454546,0.02626641651031895
0.9545454545454546,0.026282853566958697
0.9545454545454546,0.026299311208515967
0.9545454545454546,0.02631578947368421
0.9545454545454546,0.026332288401253918
0.9545454545454546,0.026348808030112924
0.9545454545454546,0.026365348399246705
0.9545454545454546,0.026381909547738693
0.9545454545454546,0.026398491514770583
0.9545454545454546,0.026415094339622643
0.9545454545454546,0.02643171806167401
0.9545454545454546,0.02644836272040302
0.9545454545454546,0.026465028355387523
0.9545454545454546,0.02648171500630517
0.9545454545454546,0.026498422712933754
0.9545454545454546,0.026515151515151516
0.9545454545454546,0.026531901452937462
0.9545454545454546,0.02654867256637168
0.9545454545454546,0.026565464895635674
0.9545454545454546,0.026582278481012658
0.9545454545454546,0.026599113362887904
0.9545454545454546,0.026615969581749048
0.9545454545454546,0.02663284717818643
0.9545454545454546,0.0266497461928934
0.9545454545454546,0.02666666666666667
0.9545454545454546,0.026683608640406607
0.9545454545454546,0.02670057215511761
0.9545454545454546,0.026717557251908396
0.9545454545454546,0.02673456397199236
0.9545454545454546,0.0267515923566879
0.9545454545454546,0.02676864244741874
0.9545454545454546,0.026785714285714284
0.9545454545454546,0.026802807913209957
0.9545454545454546,0.02681992337164751
0.9545454545454546,0.0268370607028754
0.9545454545454546,0.026854219948849106
0.9545454545454546,0.026871401151631478
0.9545454545454546,0.026888604353393086
0.9545454545454546,0.026905829596412557
0.9545454545454546,0.026923076923076925
0.9545454545454546,0.026940346375881975
0.9545454545454546,0.026957637997432605
0.9545454545454546,0.02697495183044316
0.9545454545454546,0.02699228791773779
0.9545454545454546,0.027009646302250803
0.9545454545454546,0.02702702702702703
0.9545454545454546,0.02704443013522215
0.9545454545454546,0.027061855670103094
0.9545454545454546,0.027079303675048357
0.9545454545454546,0.027096774193548386
0.9545454545454546,0.02711426726920594
0.9545454545454546,0.027131782945736434
0.9545454545454546,0.027149321266968326
0.9545454545454546,0.027166882276843468
0.9545454545454546,0.027184466019417475
0.9545454545454546,0.027202072538860103
0.9545454545454546,0.027219701879455604
0.9545454545454546,0.027237354085603113
0.9545454545454546,0.027255029201817
0.9545454545454546,0.02727272727272727
0.9545454545454546,0.02729044834307992
0.9545454545454546,0.027308192457737322
0.9545454545454546,0.027325959661678594
0.9545454545454546,0.02734375
0.9545454545454546,0.02736156351791531
0.9545454545454546,0.027379400260756193
0.9545454545454546,0.0273972602739726
0.9545454545454546,0.02741514360313316
0.9545454545454546,0.027433050293925537
